Region,Min Temperature (°C),Max Temperature (°C),Min Rainfall (mm),Max Rainfall (mm),Suitable Plants,Fertilizer_Usage,Pest_Incidence,Labor_Availability,Market_Access,Latitude,Longitude,Crop Yield (tons/ha),Humidity (%),Soil pH
NR I,10.092577521192734,23.18554513676052,1056.4013652720228,1877.6578843244504,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",16.891130260042203,-5.115389310222104,62.51166112624715,56.370795846089024,-20.04588943304778,30.422296712063787,6.894591782375773,78.30092335150717,7.093914815834439
NR III,20.474150892394505,29.423991539931997,337.68867208295455,667.1840538117368,"Maize, Cotton, Groundnuts, Sunflowers",30.234700634055283,10.963090891434575,34.41764828275278,38.61519751329433,-19.108195545309414,29.304055108902652,4.430809290124867,66.2265276089858,4.749940692720608
NR V,31.628390359668757,40.772665026593025,457.6788636989745,707.9612404954775,"Cattle, Game-ranching",48.2711907974205,35.52142872431844,13.831403280056161,6.210516033942201,-20.80959203654711,29.137061060240377,2.344533069947562,51.288161643365974,4.908175969432554
NR II,15.624449304853762,31.80899735722045,809.213804030478,1190.7264914202176,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",17.52507908555133,34.01116896569057,48.56023805758228,46.36573568365905,-18.57202596176132,27.192740924226783,6.148965033165141,68.20113370499212,6.017050511625592
NR III,16.3123880193769,25.08078267178294,478.1061922869848,816.2970702029236,"Maize, Cotton, Groundnuts, Sunflowers",30.690294991119906,25.478988007595696,50.28922578111633,32.94445596297379,-19.401781624787397,29.326702715205045,4.08831454337333,64.60666556022488,5.719176065487032
NR II,14.843454286563913,22.966395228737298,826.9143620843552,1119.4932308746322,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",19.352116050751004,8.888854596547915,18.7748854189362,32.89445389249171,-18.84169744822985,26.92278600189684,5.922058961433667,75.67606066239038,6.130944690815067
NR IV,21.619604452869666,32.0703126080545,459.04733660765675,525.312119401869,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",43.36019306777439,44.35118946221733,11.620896222390659,21.30466424861485,-20.137029306365275,28.59750490849006,0.9608046956376839,62.69957905058329,4.701538047582708
NR I,11.720875066362005,17.7635301649564,1049.5169370035255,1994.9676644504948,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",2.8644188513998934,5.576819327619363,59.6840357739577,49.83889492024077,-19.949534559934882,30.836739231633736,9.358322978210214,84.80358297279075,7.122228847621698
NR V,33.61460834185282,40.80015816741211,231.53586826814654,211.7037573212503,"Cattle, Game-ranching",60.64616291954987,53.20440817582033,21.687679400374172,10.503652592587125,-21.078302211322743,28.80057587512431,0.6889608820037952,51.92696862110803,4.272521278783029
NR IV,16.300214039976304,37.25361005810341,435.6529154181591,490.3718078448695,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",35.596476578905765,13.084684490898052,32.014462869413116,24.41217964820165,-20.060025357747808,28.415259614829264,2.7667037950408586,65.95946043895249,5.069735358306259
NR III,16.84922615782709,31.7982387942753,585.3242174399195,782.0496796423909,"Maize, Cotton, Groundnuts, Sunflowers",27.934190182112854,11.979632943989278,32.442478424864305,42.57394796406072,-19.101315084754347,29.976888340047047,3.6783962612851484,62.158132291157536,5.568810757146626
NR V,26.3167343900025,43.44943108341255,153.0164657644046,590.963832374522,"Cattle, Game-ranching",52.7849286255703,48.47899823358337,2.001558796136899,17.795075452444454,-21.274137249762887,29.044098059205318,0.7036986418393945,52.47586747534954,4.968549694720963
NR II,9.957104102759587,23.229363812640486,800.9942859063057,863.3938625024794,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",19.371963878917633,21.24021249034045,30.68398194842145,23.654296423199774,-18.620113755009275,27.13854231485122,4.646345200521858,62.265575492294,6.3031878529377625
NR I,6.358344142039492,19.62838440319945,1065.8492592461487,1821.3642814863315,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",6.324330807179304,5.238741949888844,42.07289993165628,43.715612619380785,-20.109611815745044,30.99559634914214,9.118357453561018,77.2797063255025,6.2418344662297445
NR II,7.153540052131921,28.468598463418147,666.1777373611542,767.1541656804604,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",17.854425098959382,10.605432328546181,41.45558464018172,31.998360880662695,-18.45556456029182,26.981035928423513,5.773715449357491,80.7676781316194,5.831192678175167
NR I,14.635133517901814,25.70883855372974,969.1106873082532,2128.4346994858033,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",6.560945137681101,12.344395445118698,36.68647525425618,60.15208965082888,-19.994339432193417,30.73847466240303,8.217424446023234,74.66482926854576,6.4805851290420495
NR V,32.91589777793582,42.76930747138897,385.21433825226836,1034.255903242402,"Cattle, Game-ranching",46.44267771837626,42.146261728269735,14.821568467177055,9.98277948732319,-20.944237314423617,28.69629838812713,0.8986003769127715,56.31380972343979,4.245186137382165
NR IV,25.55789176364145,34.25071071916058,463.1300531168173,829.1766703704034,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",29.85530617499082,53.8681417848933,9.21145382289283,29.917078837404745,-20.15136540192374,28.41071601752101,1.4415909189011542,62.46347979062352,5.125116994064679
NR III,19.571129080862196,35.44115246113588,540.0793740083324,729.0732420312756,"Maize, Cotton, Groundnuts, Sunflowers",27.347564694081882,51.89296141165214,22.372307864425593,28.16424912513886,-18.956452921479514,29.28879807461112,1.5169089643238038,56.808620956026964,5.243141683001077
NR I,7.778660498796875,24.268078715794026,1070.575070268194,2007.2543220766254,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",18.608453678863096,0.9540520796088439,66.35078132885776,54.905538717509536,-20.073603468716062,30.783783405785144,7.1948460833158965,75.79246444600011,6.895003209787132
NR IV,26.327437859128427,37.467605607774345,329.36027389592715,619.5723213531227,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",36.931640989920915,49.44592859779105,13.30156365037534,26.114903523295567,-20.16087869689464,28.672654780914343,2.996838578624369,61.13874832232794,5.062178594976143
NR V,36.45228456832357,40.6425380188778,293.37444204998746,569.704488789501,"Cattle, Game-ranching",46.43367928634727,49.0449703059809,2.011317764784211,10.8937043443213,-20.758899300120035,28.969720157847046,2.3111964761874626,58.011139460939134,4.2597656508011505
NR II,16.72808402038524,28.765499509202318,666.7390309962768,718.4740137859815,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",22.423199294043922,15.974735442959773,44.124041272513544,40.267507295414674,-18.12241862472191,27.501880267544202,5.774220603219845,72.1882368096518,6.057045269898866
NR III,19.60751390719274,26.15938834920405,450.7437029526896,787.6654146958143,"Maize, Cotton, Groundnuts, Sunflowers",31.22363098986597,18.851390180488497,22.437609641941766,22.713307064058487,-19.152212496023587,29.283276104823564,4.676325205004425,67.99400706522732,5.547635930863145
NR IV,32.00386646250086,37.70704342070146,666.7301886425348,436.6821542295739,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",38.802970489268354,43.853805739890184,15.678723371075051,26.16849590310727,-20.09068694191528,28.898988084238095,2.3540353136600647,60.22751889275225,5.073158732377793
NR II,14.753044946270066,24.066345839749395,666.5190747467352,1123.479510052231,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",19.566633159853208,22.776658658263138,25.697187571624653,43.39025813514817,-18.415490133699645,27.325923099994206,6.176603179213913,62.31983359668003,6.39116676986288
NR V,25.755914333866155,37.06086745764395,361.8917904322444,925.8275450558067,"Cattle, Game-ranching",52.358797929833706,32.978290498291265,10.951518695222136,22.080673594519816,-20.648153593578115,28.830418317266155,0.7684048205717704,50.367064405471446,4.531140124465306
NR I,8.226906803179935,21.43171065214724,1022.7281312378386,2211.7823218991143,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",7.88593995141222,4.659350674448024,65.41617112110283,73.36801833349779,-20.182436064180095,30.89165170709802,9.265089280424483,80.17276495733283,6.841470199108548
NR III,23.38177965168737,37.41799674413305,646.163927596739,709.1326901975963,"Maize, Cotton, Groundnuts, Sunflowers",33.277063130012834,5.541194401844699,29.288475015458694,31.01035660038792,-18.969086721881023,29.60874186935769,2.5170851319931593,68.36100853951314,5.414675368410067
NR V,30.761621342948047,37.32098641252828,288.90301337461426,265.80971618089234,"Cattle, Game-ranching",46.13152066540776,38.386113031278256,20.744372687442578,-1.459818798357734,-20.761457161100253,28.754494736942686,1.741736043095444,51.62717710343751,4.904727122604949
NR III,23.689841263778415,30.983751932247966,571.2515887339612,555.9770012682212,"Maize, Cotton, Groundnuts, Sunflowers",26.211036447929747,41.72698165268924,26.85173040504052,30.690363014434233,-18.94939562311112,29.602000975060122,3.81316079548699,54.27435333260888,5.756469117307794
NR II,15.387267019051249,24.410462122816426,754.697312686886,551.3042276419192,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",21.081791231614112,26.037296272974025,47.043916588108274,49.48624177315439,-18.79485178177688,27.32185118041332,6.876552000434968,68.39700252817535,5.49760562253133
NR I,4.773568028787226,14.132340332223706,988.2140843440178,1929.9861927581956,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",16.26669938348047,9.55180109950869,41.157354212642716,46.79425320896178,-20.012252912979733,30.771119977481888,8.409776330360318,81.37382314000374,6.1442616148315805
NR IV,26.157455031274647,31.860907244013156,288.50926184453965,545.1700627947539,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",31.684870696212688,28.851425714733768,35.29472346074718,12.801399604265296,-19.959112718103924,28.218278533435196,1.936836767161137,61.653365536535674,4.60347312173682
NR I,10.092170021228956,20.94639354192278,1121.9723302637726,2009.5395661097875,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",11.290378036464224,-16.857646485082178,40.893431625867414,54.3187608650262,-19.94001226564007,30.82939447568806,8.07786961013252,84.58781371992427,6.980882111176296
NR II,12.319486528431888,25.555743113182093,911.5737939948502,1032.382889620137,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",13.082562071363643,25.042116872576194,53.93362218578338,43.38421658261631,-18.335325505354227,27.195023763205743,5.868243932940874,67.92999882273558,5.962044036936719
NR V,29.416105494020357,34.344517753981584,302.99814786994364,461.62435806394853,"Cattle, Game-ranching",42.21454422889572,61.413459433548645,14.359854288573079,1.782128203420342,-21.070217377402066,28.982889232068086,2.0037407045292017,53.68095198542976,4.4777982516139305
NR IV,24.234586551790194,35.35306856037932,583.949954569049,574.2550889136188,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",33.07691619665967,27.058729026694696,27.32330782671019,10.140477910881007,-20.140489257879274,28.501013269904167,2.491907864851588,64.8681581533898,5.103030575135734
NR III,17.000322522515475,31.824305603194517,593.9541332033461,464.32190057821964,"Maize, Cotton, Groundnuts, Sunflowers",42.333795564054256,17.181445177623893,30.05907693919695,52.95207167796301,-19.162346986882092,29.48707595599835,1.8791568570025055,71.1424479652309,5.455036007867726
NR IV,24.16006173762888,38.525771139725805,619.103493583919,608.756038701233,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",33.82931778048391,46.630143221860784,18.20541910850013,-2.5258045602300356,-20.335718085426066,28.511789607810545,3.5988388267717126,65.36769206725349,4.977770507850358
NR III,20.56426538399816,29.29905424740742,577.785326905242,731.3905243968289,"Maize, Cotton, Groundnuts, Sunflowers",23.43768888421826,18.592964053835846,32.07909240346919,21.071787517332723,-19.044149289720405,29.32182064476949,4.870753149444972,58.98379688607714,5.912730207498817
NR II,13.487608779524589,25.754549265504824,649.8403245714189,865.6063638507435,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",20.12983501918056,19.379334647876192,40.981342156133664,47.218491340380936,-18.555440832342235,27.390713171533555,3.6106736594727877,73.00136071080337,6.277331513171214
NR V,24.909684325045433,36.455501592485966,384.6494843296661,394.71198423777196,"Cattle, Game-ranching",58.00280306138169,31.43086405065889,21.74813028593863,15.375001109162199,-20.995983118721483,28.96567770762527,0.16220112080886218,56.17003879978357,4.084901418894421
NR I,8.830941182159595,22.675857891146574,1103.5395473085637,2224.4914763038814,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",18.749853214002112,3.0322545472508047,33.57675620429076,40.257517196195934,-19.78355573349625,31.078700414972374,7.474815797218028,78.68314458624009,6.395903196285004
NR V,34.38652011910564,34.39545448539433,384.33240862117384,644.6570575549126,"Cattle, Game-ranching",46.23167332361079,65.18690080742446,3.0243422719642163,-4.53826873872671,-21.073524851435643,28.930939370856297,2.132674886004548,50.112861602540114,4.465073804710312
NR II,8.855031311106687,24.59194528675468,691.1948664121134,583.6258864941624,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",10.88568022952953,14.899411180269594,35.94161487536782,35.15002384450934,-18.889303893794512,27.383296271626858,6.7672368492435195,67.78582341452747,5.939757655572001
NR III,19.010170674358857,32.550667520558925,663.9486013876844,862.7939521389337,"Maize, Cotton, Groundnuts, Sunflowers",24.556841340094827,23.410507423712094,25.879227510014914,20.006686518212906,-18.939041240151596,29.301431916200396,3.9146403556843397,57.03149674177777,5.294776327268279
NR I,9.760057347998234,20.55321586163998,1015.3819497401884,1917.7772040606199,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",12.369170621123088,25.79465472482358,61.76496099569954,41.273193168446646,-19.74326540821518,30.950858655097434,7.600849496971572,77.14140200958036,6.600243149958945
NR IV,25.7188869046538,33.44614244780063,438.98188576416163,739.6196051586192,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",45.77872544895819,26.696268827305452,18.404168965962352,15.91502074604785,-20.2343092575216,28.56151477896699,1.9293326811951064,61.12881123514634,5.247830070454447
NR I,8.867961482968633,23.039070199521024,840.5247151398266,1968.3677787084775,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",6.272324166928517,10.868882775481406,46.72110146579499,51.050060754973465,-20.193781164039127,30.79706946846459,7.99605731426955,72.28362380407661,6.631307566502896
NR III,18.352234010666784,28.715332814076497,326.76800998535685,970.1805008621591,"Maize, Cotton, Groundnuts, Sunflowers",37.04632519415313,18.24880705661425,41.20601621074669,26.968276174467274,-19.090328419795764,29.37067386662334,3.623556543697577,68.237227150798,5.248147963663665
NR IV,27.375850896129666,39.95757810525468,334.7077861037335,846.9352241205187,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",46.11069679250445,38.81807964188723,34.00098852459885,15.202237404223204,-20.33237265765715,28.626331082131088,3.9699554183381576,63.16535303264529,4.505949466381728
NR V,27.452037369636834,44.62486296351889,127.34221906029532,349.4324568437404,"Cattle, Game-ranching",49.039057844820604,28.29840023449002,0.3504032281586884,-1.9101106006292667,-20.717114805234775,29.12653764884462,1.1791382580199379,62.42378688152022,4.347901044045955
NR II,14.528209795201493,26.9877464115317,620.8560573760707,1017.8756619988908,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",15.249916181646963,20.318814428344496,42.566794528112666,30.10188692528613,-18.52706070719566,26.955139083293556,4.546545445967745,66.8811443702222,6.095064125610369
NR III,23.23227077356913,27.580889710349524,510.3089191171709,910.8859078233143,"Maize, Cotton, Groundnuts, Sunflowers",29.271396039424594,20.738995232840637,34.38534527335808,19.90274341746128,-19.274190390593596,29.223012439448095,3.7383969961857626,69.85457764386507,5.618412105785408
NR V,30.94808362836319,42.40490292094006,261.94654782897766,352.1140523678173,"Cattle, Game-ranching",48.020349964042595,48.852809381222286,28.938512914545115,8.764973024812186,-21.010161781364946,28.800059792914148,0.6069907280861966,59.40408223950166,3.8165665683371204
NR II,15.966374856038776,22.79536052685423,834.1820086725512,875.0013330474948,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",20.91059140232898,7.540996596496241,21.599126379369803,41.77605641703257,-18.704882619813404,27.299251080375242,7.56624239126759,69.64097473002889,6.65316140360993
NR IV,22.303917117291252,35.444534280507796,464.3341428154756,674.5102760036875,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",40.11102589435257,26.43657026759651,33.550209273551275,27.54037191859804,-20.36057886876657,28.614585528215986,2.2967786774516177,59.75592730396718,4.745109310130807
NR I,16.24654091935505,18.360582857959027,1107.2678310635638,2054.6592875996002,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",10.600923763288655,3.454631941393275,42.932163009748145,57.45470998486653,-20.052638779140253,31.272452448861916,8.27393236774429,75.70458447784307,6.571775404406235
NR V,30.61411685770003,39.644827010007866,221.31903141695642,577.5321181621571,"Cattle, Game-ranching",50.84554468261078,68.47678990135282,10.566258160945731,4.830383282455162,-20.709893022475608,28.970537338619078,2.933396192819154,57.3920436182154,4.687035792450996
NR II,17.30388841276961,23.810138216941773,774.3216698518629,975.2685349573447,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",23.425989668150166,21.875778318399334,29.85522120210635,43.84694341319126,-18.46096179223706,27.310798290282747,5.918342903616606,68.9936413230833,5.791632310613005
NR III,17.179329874356775,29.6551066875139,540.9970362919341,491.96216467126686,"Maize, Cotton, Groundnuts, Sunflowers",25.19201822848321,31.097059519136167,20.118858908647052,37.01999592851635,-19.07141158371802,29.4975133344515,5.254227139750771,59.300204939876465,5.895841455820235
NR I,7.492341502202922,27.29357544459979,1084.4010028789364,1831.9869581088212,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",12.515442432117664,8.898693126255768,61.909426927903674,48.63740114151697,-20.09621358403911,30.817139770544074,8.60679340982256,76.76468474410025,6.623270794749289
NR IV,25.543136334368292,32.84421381836416,578.8267960542792,699.177768888014,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",44.275321152957694,52.18365597782194,15.31778843211125,14.653913979487818,-20.431175756391436,28.492696160958957,1.619670421052891,71.82757487949945,4.909107217509993
NR I,13.313951246988413,20.046593713212427,972.8541051751063,2031.3596538728364,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",10.593395686865817,-10.41764630184991,47.33102849992485,71.47781772223173,-20.109096280157015,30.86302607537632,7.89686199656606,70.74692493824465,6.8488448029191025
NR IV,26.561111072348325,36.89135305402345,594.8572777011625,823.2374045785439,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",35.68891314988624,28.979471709195288,-3.1362428255678907,7.070084103266705,-20.313725421317937,28.73234642787054,1.4493242196633909,64.83534233490204,5.174771094245606
NR II,8.198360990695447,21.672988252396806,884.5188444767141,1129.6649858789624,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",14.104222308826815,11.037296033663207,37.26895066529133,42.6640674946236,-18.224137735005318,27.336012399865215,4.0513843993831085,69.25360756030385,6.065823664513306
NR III,19.020733261473957,25.12320058496046,573.0693312551559,926.1081455259346,"Maize, Cotton, Groundnuts, Sunflowers",21.25251086492124,23.25530362671556,28.850074017567476,39.03192370713586,-19.182356466820636,29.030236363924132,2.627944085156389,76.83050470389378,5.855103067056294
NR V,34.776726147845565,36.38559453418055,143.42090772571763,304.9675200833475,"Cattle, Game-ranching",48.18528552895507,40.44645261207961,9.622751852721178,20.621775410607164,-21.344476465019785,28.90980097447092,0.8907758575535677,58.74335542639383,4.76720070172719
NR I,12.46840039030056,21.886910256797336,904.4452818551541,2102.385061239071,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",10.075263435021112,7.771405866599682,56.955905084226686,47.313447519951076,-19.96311786077645,30.579315648129587,8.973626634506786,75.82646213148499,6.287847741683815
NR III,21.45930887143309,35.78452560243743,486.64667036781884,968.2890892515943,"Maize, Cotton, Groundnuts, Sunflowers",24.348402376527655,28.417687070829174,35.00752571333236,30.237306312621726,-18.61823011612545,29.40859089538234,3.8260357177998863,61.6471841617237,5.27198710138139
NR II,11.285441078715468,24.67827075632828,744.5896035160202,1199.4441394685855,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",13.169764980728656,17.413805788760808,10.467520997222653,35.89250400688426,-18.781637239956474,27.374866737879202,3.892294333503522,65.11429797300696,5.922154439093408
NR IV,25.791413872558437,36.80028899014708,308.2167090189425,570.2176391518767,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",36.10225488999357,29.472595692916983,15.737160001545892,12.01140164373335,-20.30136942116179,28.48230228706236,2.7782378206168623,62.82764843856663,5.2125764013463165
NR V,29.9755389462352,38.01706012844926,405.16858545703803,193.63271358148654,"Cattle, Game-ranching",49.78812647136111,33.51325811742278,-5.637670173547347,9.580725089871411,-21.132687311339794,28.865821946107477,1.4721763443655806,46.577379244143806,4.645556273573765
NR III,17.145309921506964,30.346705183880744,513.844763246558,925.1386264366663,"Maize, Cotton, Groundnuts, Sunflowers",27.318341966974653,30.19140160075567,10.654471714265469,21.438592677780584,-19.206941348460163,29.54434495087736,6.05551450487876,67.44888978645244,5.922584006903687
NR I,10.72762707722269,19.63623634919179,1019.3713485920488,1828.849572716367,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",2.65417777414374,2.805765182669103,56.250318218048754,52.03412145558723,-20.0855568673906,31.073554643156058,8.570682650521434,73.6667993122362,6.170401451395909
NR II,14.743198300151962,24.56282847088415,951.9742607785024,1281.251156576462,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",20.544563990373053,10.121953779788049,34.63049355020784,44.209734820286805,-18.68640606802835,27.25874480878794,5.081952972336532,77.61823208693656,5.643946319253341
NR IV,23.589330156230375,34.569384730070844,459.81144175087456,881.0118947821737,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",38.136873682572755,50.88492860089727,24.891248544473942,35.85690988004819,-20.47130467090815,28.506091017944197,0.24249284510168567,60.10572024804243,4.931253094134305
NR V,29.636706224678594,40.35093606460839,453.9218757962353,618.5329727745975,"Cattle, Game-ranching",54.05497123037857,52.39353325212051,7.2361827580006395,4.2866294535175875,-21.050909682849174,28.80961485675,1.6327243785391412,58.93552055306223,4.163625624255499
NR V,26.688740690687347,39.001447250425905,276.1519690828934,668.8305962922338,"Cattle, Game-ranching",55.74978817781524,30.590164107655195,13.35617666203365,12.545022699125578,-20.666136615071547,28.93664267918804,0.37010682895371294,55.15829604407163,4.29451146949064
NR II,9.032692271948118,25.15750181366704,863.9374563395057,1151.7079262174789,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",16.936852908862676,7.911866924511225,43.27314640907157,44.71562763283203,-18.620983759492542,26.892585525874434,4.911379487963436,74.69091380507555,6.362665647761971
NR IV,26.069284975695485,35.63166165111351,360.44238416421837,722.1250547994624,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",35.720935717675495,49.7220756916944,30.50597878830698,29.340750072924696,-20.172132981728137,28.609851965044754,2.0245323399179527,59.41706359632065,4.754377332699262
NR I,8.860394733281327,18.523689611250646,991.5254049930086,2000.9917869316525,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",-2.543591741081457,15.783062843888526,43.512570530474505,54.08919207839626,-20.21916837669374,30.65969992149108,8.5296634555967,79.59907324391628,6.321532958670538
NR III,18.28024201751757,30.759349499016878,617.2931485072213,533.2576554838984,"Maize, Cotton, Groundnuts, Sunflowers",31.170201334142714,28.410108874576427,32.65516264466427,28.060815919630727,-19.059268169810565,29.418048900079498,4.134878537702642,66.37523569941692,6.2813189202161634
NR IV,23.36342219832652,36.95166483532628,674.0940214562318,483.6340261963811,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",42.934071162002034,27.884339981886146,26.531790688315894,20.416513361538694,-20.03179602969264,28.594063194641652,2.0177342433346044,52.643071367069595,5.083456835732684
NR II,12.367940784438703,25.01015113158002,736.541465160557,914.65756740375,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",23.84227777665869,15.740731119425005,47.50900999652197,51.051453181072155,-18.327112034120557,27.00507227407475,7.508970466265414,71.13029145620749,5.504887595636721
NR V,34.39578374192108,40.67810497963302,524.7404023126306,626.0397999751577,"Cattle, Game-ranching",47.38850382797517,43.873108091275384,10.898241173692224,14.854824886076221,-20.784967518650618,28.90362225018368,0.5889779482147616,57.3952099012609,3.88000717198786
NR I,16.708489734991836,19.86036970559341,944.2386671983489,1770.0967487024593,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",9.920217719650442,-10.979742613098043,40.660232944074885,42.835338405843466,-19.914087939698426,30.75016193539477,7.384610775601708,67.82415754143221,6.836911959676038
NR III,16.195852221565882,28.86292799022794,402.6936420949314,757.0351110162857,"Maize, Cotton, Groundnuts, Sunflowers",33.66905755353495,22.9551703807694,39.99482328980244,8.033419916156184,-19.115150161204028,29.449137938549743,3.0938584767409454,57.13333790512418,5.333484118349993
NR IV,24.41888457441082,32.13814906778586,392.1043385390032,682.7798307241287,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",42.70893750311902,51.85887666149341,-1.572559835904194,28.399316092159697,-20.03990824915274,28.799134199979672,2.097108950891237,56.59642474168073,5.11250821470445
NR II,17.286848719832975,30.29898481164345,648.3096436078209,1138.934410463798,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",24.787674088872784,4.353173685758572,29.011657228882505,30.28368988218766,-18.56270380998387,27.01162944892856,6.517076687825148,65.90402942748237,5.7814598243012885
NR I,12.311245759425965,18.529433834231416,921.5895173456784,2041.0132243213886,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",6.830450458124515,2.8253065987303145,51.81929111583312,66.19778417150442,-20.139961838015857,30.7948515486889,7.330084148786167,66.02467666244897,6.462500310167581
NR III,21.095602715562112,34.111081183608476,509.7048377920106,552.3040378356934,"Maize, Cotton, Groundnuts, Sunflowers",27.64365791599871,14.250653412379009,26.4540961960075,27.90539051462007,-19.687146090648824,29.358118721099824,4.636802329263077,63.00807084982446,5.668007836773368
NR V,35.55590597539469,34.5039685545496,296.3013217727183,600.0762123108977,"Cattle, Game-ranching",55.4086105320752,44.73810638509123,-14.088115882662521,9.640470829332276,-20.695320816942832,29.140400729926824,1.2718655837595754,50.66225146391174,4.526634436654993
NR I,15.85083284207261,23.03272865973381,1032.4130296900994,2061.200713554922,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",7.890381405730005,9.009432932399637,41.88941942923712,58.02945746551099,-20.100717748164275,30.98833154990833,7.909910344893666,83.62955086604124,6.007716207193953
NR IV,24.76482607888205,34.20261415097428,444.8335569081066,857.7618738185216,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",42.16510190457328,36.81055376241076,22.497330424553844,37.10463021135386,-20.10508229344147,28.201565805394765,1.3970699903621222,48.75724871249133,4.596342047133047
NR V,27.659974930609483,42.70086189654846,246.49494585770412,250.6310466929225,"Cattle, Game-ranching",48.06304943046726,44.026252565486,21.23628516132419,19.68858536172749,-20.9169779793301,28.854957055194397,0.69140838247156,60.78249576759731,4.309699109518257
NR III,19.592193344578533,33.17063710939921,623.694025545029,946.8883097513501,"Maize, Cotton, Groundnuts, Sunflowers",28.998129925505452,32.505904917479,21.83748950450115,42.815522223361164,-19.605674399833408,29.310035171305678,4.787521342777675,68.81126029827658,5.720840157249146
